STATION,DATE,SO2,CO,O3,PM10,PM2.5,NOx,NO,NO2
71,2014/11,5.041944444,0.863569444,24.25180556,85.39166667,42.01388889,33.96541667,7.335555556,26.6325
71,2014/12,5.039919355,1.057701613,9.700134409,105.8723118,53.63172043,45.76747312,13.62083333,32.17647849
31,2014/1,3.609005376,0.751599462,24.80322581,74.35080645,46.8844086,42.91021505,16.98521505,25.92876344
31,2014/2,2.649107143,0.57297619,23.00372024,49.67113095,28.14285714,29.35297619,8.170535714,21.19568452
31,2014/3,3.691801075,0.657876344,26.10430108,72.49327957,39.94892473,32.23319892,7.538306452,24.71236559
31,2014/4,3.524166667,0.532027778,35.89597222,61.39722222,33.98194444,23.17041667,2.8575,20.3225
31,2014/5,2.563037634,0.508306452,21.25456989,30.43817204,15.92607527,22.90456989,5.064919355,17.82459677
31,2014/6,2.675555556,0.368347222,22.96361111,29.91111111,14.03194444,16.16763889,3.0425,13.11430556
31,2014/7,3.130376344,0.303239247,27.61814516,32.92473118,18.53360215,13.98655914,2.268817204,11.74422043
31,2014/8,3.052016129,0.319139785,26.18037634,25.56317204,13.43951613,14.20604839,2.531317204,11.68051075
31,2014/9,3.6175,0.405388889,30.7725,41.0125,22.90138889,17.67972222,2.499444444,15.18847222
31,2014/10,3.250672043,0.487405914,38.81169355,58.93145161,31.19354839,22.5516129,2.9875,19.54959677
31,2014/11,3.007222222,0.568291667,26.69027778,59.66527778,33.08055556,28.60666667,6.128888889,22.46013889
31,2014/12,3.210215054,0.578991935,20.87876344,54.14112903,28.54435484,31.51465054,8.913575269,22.60981183
61,2014/1,1.703494624,0.187567204,49.29301075,34.91801075,14.66397849,2.740725806,1.153763441,1.592069892
61,2014/2,1.240029762,0.175520833,42.52529762,27.33630952,8.444940476,1.907886905,0.627827381,1.286904762
61,2014/3,1.237903226,0.191948925,47.49865591,35.83736559,13.25672043,2.161424731,0.810349462,1.356586022
61,2014/4,1.291666667,0.167388889,46.23888889,30.55972222,11.47222222,2.143194444,0.989722222,1.159444444
61,2014/5,1.599731183,0.126908602,37.29314516,25.52553763,7.712365591,2.684543011,1.214112903,1.475
61,2014/6,1.591944444,0.074402778,31.04194444,26.21666667,6.113888889,2.791527778,1.324166667,1.474305556
61,2014/7,1.125672043,0.054395161,22.96491935,23.18010753,4.891129032,2.742473118,1.607930108,1.140725806
61,2014/8,0.818413978,0.036989247,20.93776882,20.86290323,3.983870968,3.659408602,2.410215054,1.251612903
61,2014/9,1.192916667,0.068597222,26.57972222,25.13333333,6.209722222,2.883333333,1.531527778,1.357638889
61,2014/10,1.338844086,0.115913978,48.11827957,41.26209677,14.70833333,3.119758065,1.606182796,1.518010753
61,2014/11,0.930694444,0.127666667,42.30555556,27.70416667,8.116666667,2.988333333,1.437916667,1.55625
61,2014/12,1.040860215,0.196491935,42.50403226,32.90456989,14.60752688,3.288709677,1.445698925,1.846102151
37,2014/1,4.206854839,0.520604839,29.68723118,86.48924731,52.31451613,21.6,3.173387097,18.4344086
37,2014/2,3.217708333,0.438095238,26.415625,60.35863095,35.66964286,18.9702381,2.710119048,16.25967262
37,2014/3,3.743951613,0.465672043,29.48400538,78.87096774,46.26747312,18.9844086,2.606989247,16.39905914
37,2014/4,4.234027778,0.460930556,36.31444444,72.74444444,42.36666667,16.75833333,2.049166667,14.70305556
37,2014/5,2.75672043,0.360752688,22.90591398,41.81451613,19.4233871,14.88548387,2.777688172,12.09193548
37,2014/6,2.991388889,0.280111111,23.80361111,38.39166667,17.1,10.58097222,2.080416667,8.514583333
37,2014/7,3.002822581,0.24358871,26.24811828,37.54973118,19.45833333,8.588978495,1.793548387,6.789650538
37,2014/8,2.378897849,0.234556452,25.58400538,28.51747312,14.42876344,8.484946237,1.975537634,6.513709677
37,2014/9,3.524305556,0.323986111,32.02430556,41.50972222,25.14722222,9.523888889,1.459722222,8.048194444
37,2014/10,3.752822581,0.433373656,40.57997312,71.3938172,45.2594086,15.72244624,1.709946237,14.01115591
37,2014/11,3.668194444,0.508083333,31.93833333,79.25277778,48.64305556,20.06375,2.95125,17.12180556
37,2014/12,3.60766129,0.529650538,21.0483871,71.5672043,41.51344086,22.59637097,3.736827957,18.85967742
4,2014/1,3.174327957,0.493266129,31.70120968,50.97983871,27.16129032,22.37016129,4.28266129,18.09086022
4,2014/2,2.145386905,0.507604167,26.85252976,30.70386905,17.2797619,23.49732143,5.750892857,17.74107143
4,2014/3,2.586693548,0.514166667,34.08548387,44.85752688,25.61021505,22.16814516,4.042473118,18.15591398
4,2014/4,2.310416667,0.490555556,36.71486111,42.76527778,23.49305556,19.33736111,3.092222222,16.25916667
4,2014/5,2.34905914,0.538817204,25.38978495,29.09274194,13.56854839,24.44919355,5.550672043,18.88400538
4,2014/6,2.428055556,0.425222222,25.66694444,25.48333333,13.76111111,17.61319444,3.432083333,14.17277778
4,2014/7,2.255107527,0.286357527,22.53709677,24.96639785,10.53629032,12.39395161,3.135349462,9.279569892
4,2014/8,2.437231183,0.360927419,28.62419355,29.28494624,13.30241935,14.69408602,3.05094086,11.63723118
4,2014/9,2.895138889,0.365138889,28.54097222,27.51944444,13.75,14.00875,2.798055556,11.20833333
4,2014/10,2.02983871,0.375241935,38.62930108,40.17069892,20.07795699,14.21505376,2.353897849,11.87311828
4,2014/11,2.048055556,0.429125,31.5875,30.76388889,17.51666667,16.89958333,3.113333333,13.80305556
4,2014/12,2.868951613,0.479153226,29.75685484,45.92741935,24.34408602,19.74650538,3.57405914,16.16155914
39,2014/1,3.9,0.463776882,32.04462366,101.4556452,46.04569892,18.9702957,4.528494624,14.42526882
39,2014/2,3.066220238,0.3990625,30.67589286,69.69791667,33.05654762,14.6266369,2.526488095,12.1046131
39,2014/3,3.330376344,0.426545699,34.52580645,88.80510753,41.00806452,14.21586022,2.292876344,11.93534946
39,2014/4,3.331527778,0.413166667,39.32736111,78.8375,34.94027778,12.99777778,1.786111111,11.21138889
39,2014/5,2.326075269,0.311532258,23.4938172,42.59005376,18.52016129,11.67392473,2.806182796,8.866666667
39,2014/6,2.18375,0.221180556,22.52791667,37.95416667,13.56666667,9.420416667,2.470833333,6.967916667
39,2014/7,2.519086022,0.19905914,24.51612903,40.15053763,16.49865591,9.437768817,2.583602151,6.844758065
39,2014/8,2.55766129,0.199556452,23.42768817,29.02822581,12.58602151,9.049462366,2.487096774,6.570967742
39,2014/9,2.95375,0.25975,29.04638889,48.88333333,21.4,11.13083333,2.336944444,8.793055556
39,2014/10,3.00094086,0.357311828,42.24032258,87.88037634,34.95026882,11.98333333,1.662096774,10.34099462
39,2014/11,3.186944444,0.413347222,30.58597222,89.38194444,37.55277778,15.64819444,2.838472222,12.83680556
39,2014/12,3.915188172,0.46641129,24.0969086,85.46908602,37.32392473,18.38454301,3.415725806,14.9780914
43,2014/1,3.817069892,0.493561828,30.02473118,109.938172,49.4233871,23.83427419,4.469758065,19.3594086
43,2014/2,3.064136905,0.432604167,27.9547619,77.97470238,34.10267857,18.68541667,2.757738095,15.93363095
43,2014/3,3.312634409,0.449744624,32.22930108,92.21236559,41.71774194,16.46962366,2.324462366,14.14932796
43,2014/4,3.59375,0.420375,37.88361111,89.33333333,36.68194444,14.00625,1.866527778,12.15458333
43,2014/5,2.869892473,0.348467742,23.06841398,56.8844086,18.89516129,12.60443548,2.539919355,10.09704301
43,2014/6,2.599166667,0.263152778,22.19694444,41.07222222,11.59027778,9.013611111,1.805833333,7.205416667
43,2014/7,2.172446237,0.211048387,23.81922043,33.6438172,13.42069892,7.687903226,1.60188172,6.077688172
43,2014/8,2.581451613,0.231922043,23.96760753,30.54435484,12.3844086,7.326612903,1.566801075,5.769758065
43,2014/9,2.9875,0.283097222,33.30097222,45.47916667,20.71388889,8.872083333,1.383194444,7.496944444
43,2014/10,3.715322581,0.399502688,43.73252688,89.21908602,36.43548387,15.69959677,1.885215054,13.82876344
43,2014/11,3.795416667,0.462180556,33.03263889,88.6625,38.44722222,19.98375,3.289305556,16.70208333
43,2014/12,3.691532258,0.506102151,22.66599462,87.00672043,40.60483871,24.28346774,4.647580645,19.60806452
24,2014/1,4.245967742,0.542379032,28.99180108,64.30510753,37.46774194,27.33857527,6.654704301,20.66075269
24,2014/2,3.196279762,0.485297619,26.93482143,44.36607143,23.79166667,23.14717262,4.574702381,18.57827381
24,2014/3,3.259139785,0.533991935,32.27849462,57.27553763,29.54166667,23.4530914,4.078629032,19.35497312
24,2014/4,3.3875,0.474,38.88597222,49.9,24.74444444,19.69805556,2.181666667,17.52347222
24,2014/5,3.016935484,0.488333333,26.84112903,37.20698925,16.55107527,19.9016129,3.48938172,16.41962366
24,2014/6,1.636388889,0.343027778,22.30597222,26.20416667,8.85,14.42194444,2.805555556,11.63875
24,2014/7,2.144489247,0.307741935,20.73346774,25.85752688,9.728494624,13.2797043,2.626344086,10.66518817
24,2014/8,2.443548387,0.330819892,25.46491935,26.21505376,12.125,13.83091398,2.482258065,11.34395161
24,2014/9,1.993472222,0.362625,25.30333333,32.02222222,18.60138889,15.74777778,2.532361111,13.21361111
24,2014/10,1.916532258,0.397876344,42.39852151,51.54032258,30.40188172,16.34717742,1.784408602,14.53682796
24,2014/11,1.787222222,0.419972222,31.06375,45.29305556,24.05277778,18.65236111,2.835,15.81875
24,2014/12,2.283333333,0.477916667,27.90591398,56.34543011,28.79032258,21.62862903,4.135080645,17.47043011
7,2014/1,4.346370968,0.627177419,23.63064516,54.40725806,26.87634409,34.59395161,10.16518817,24.45900538
7,2014/2,3.23735119,0.651949405,23.54315476,38.2172619,22.1860119,32.39002976,10.75952381,21.62485119
7,2014/3,4.340053763,0.682553763,29.16572581,53.76344086,28.51747312,32.51344086,8.015860215,24.49771505
7,2014/4,4.168194444,0.626666667,35.87805556,47.69861111,27.50138889,26.07569444,4.24875,21.83861111
7,2014/5,4.309677419,0.753413978,25.19233871,35.21236559,19.15591398,34.39516129,9.759005376,24.66061828
7,2014/6,3.984166667,0.548,22.84263889,29.75138889,20.24583333,25.715,5.447361111,20.25152778
7,2014/7,5.196908602,0.39561828,20.72271505,28.90053763,15.86827957,19.75241935,5.077822581,14.68965054
7,2014/8,5.265053763,0.462795699,25.00336022,33.62768817,21.25,23.98239247,4.98561828,19.00107527
7,2014/9,4.237083333,0.419069444,24.01583333,33.13333333,17.66666667,20.81916667,4.12625,16.6925
7,2014/10,2.607930108,0.484233871,37.18467742,48.8266129,21.9905914,20.81545699,4.208333333,16.62177419
7,2014/11,2.859305556,0.552263889,28.295,40.51805556,20.80138889,24.10430556,4.424305556,19.65861111
7,2014/12,3.556989247,0.595510753,26.55887097,54.0094086,26.05913978,27.40954301,6.613575269,20.79543011
40,2014/1,4.168817204,0.421370968,33.68481183,119.6760753,49.43145161,18.0686828,2.991397849,15.09072581
40,2014/2,3.051636905,0.363735119,32.47232143,79.01636905,35.73065476,13.83869048,1.944345238,11.88764881
40,2014/3,3.520430108,0.409892473,34.38938172,97.71505376,50.34139785,14.06155914,1.930913978,12.12352151
40,2014/4,3.674027778,0.425041667,41.02069444,84.63055556,42.70833333,12.61513889,1.511388889,11.11888889
40,2014/5,2.628763441,0.323548387,24.38467742,56.23521505,23.19892473,11.08454301,2.145430108,8.946639785
40,2014/6,2.614027778,0.237472222,21.06069444,48.21527778,14.36527778,9.753055556,2.052222222,7.708611111
40,2014/7,2.947311828,0.205927419,25.11451613,42.65053763,14.49731183,9.077553763,2.14516129,6.942607527
40,2014/8,2.461155914,0.216317204,22.7030914,36.50806452,11.22715054,9.219758065,2.208467742,7.003091398
40,2014/9,3.018472222,0.254444444,30.30611111,52.31527778,18.35972222,9.9675,1.698333333,8.27875
40,2014/10,3.336693548,0.337110215,44.51048387,98.11693548,33.6061828,12.07244624,1.589650538,10.50053763
40,2014/11,3.558194444,0.399888889,32.78236111,90.20694444,34.73472222,15.17722222,2.251388889,12.91944444
40,2014/12,3.89516129,0.423776882,26.17916667,97.25403226,37.16263441,17.70026882,2.655107527,15.04086022
15,2014/1,2.687768817,0.594919355,26.49327957,53.1438172,26.4327957,35.36370968,10.08172043,25.27903226
15,2014/2,2.286904762,0.60672619,21.8078869,31.91369048,15.91666667,35.79360119,11.66964286,24.09776786
15,2014/3,3.07594086,0.638212366,28.32795699,51.1155914,24.95833333,35.13709677,8.207795699,26.94462366
15,2014/4,2.841527778,0.564375,35.29819444,44.14444444,23.71388889,24.65138889,4.1825,20.47027778
15,2014/5,2.04811828,0.649583333,24.22325269,33.55510753,20.05645161,32.56787634,9.992741935,22.57271505
15,2014/6,2.772767857,0.513958333,21.14047619,32.69345238,17.84821429,26.58988095,7.538244048,19.04122024
15,2014/7,2.772311828,0.408642473,19.33723118,28.2983871,14.27553763,22.78467742,7.783064516,15.00255376
15,2014/8,3.040725806,0.45983871,24.25228495,31.75537634,14.05376344,25.45013441,7.136693548,18.30134409
15,2014/9,4.052222222,0.420291667,24.85791667,31.20277778,16.18611111,22.71,5.57625,17.13236111
15,2014/10,2.352688172,0.424327957,36.62392473,42.95967742,19.97580645,22.01142473,4.389784946,17.60147849
15,2014/11,2.811944444,0.480847222,26.60041667,34.39305556,16.76388889,26.33333333,5.693611111,20.63763889
15,2014/12,3.03172043,0.547446237,25.1172043,48.91801075,22.50537634,30.67620968,8.297983871,22.38629032
6,2014/1,4.678629032,0.669139785,24.32284946,61.01209677,32.82392473,30.49274194,7.413709677,23.09959677
6,2014/2,3.593303571,0.679479167,21.4327381,43.32738095,24.01488095,33.85282738,10.43616071,23.39732143
6,2014/3,4.34233871,0.699663978,25.89099462,59.10887097,31.05913978,33.01182796,7.678360215,25.33346774
6,2014/4,4.507916667,0.634777778,34.6275,54.87638889,27.93194444,27.53666667,4.521666667,23.00902778
6,2014/5,4.097043011,0.749717742,23.21102151,42.48924731,20.85349462,33.05712366,8.958467742,24.08548387
6,2014/6,3.855555556,0.598305556,21.36763889,37.90277778,15.89861111,26.22083333,5.887083333,20.34791667
6,2014/7,3.919623656,0.428723118,19.49327957,32.84274194,12.47177419,22.01129032,6.904032258,15.10174731
6,2014/8,4.747849462,0.509314516,24.47862903,39.10483871,15.83736559,25.70766129,6.312365591,19.42177419
6,2014/9,3.838472222,0.473305556,24.36291667,35.12777778,14.95555556,22.83916667,5.196111111,17.62375
6,2014/10,2.903494624,0.525362903,34.33467742,50.12231183,21.73924731,23.38158602,4.139112903,19.22634409
6,2014/11,2.949027778,0.574263889,23.16583333,39.81666667,18.53194444,26.84111111,5.712638889,21.14236111
6,2014/12,3.656182796,0.630766129,22.85282258,55.8938172,26.4422043,29.15510753,6.825403226,22.36317204
9,2014/1,4.194354839,0.38016129,34.3719086,55.07930108,31.35215054,18.51518817,3.27016129,15.23790323
9,2014/2,2.738541667,0.358973214,31.01205357,32.79017857,21.0952381,16.40818452,2.839136905,13.57708333
9,2014/3,3.428629032,0.403696237,35.62258065,49.05376344,30.37231183,18.83077957,3.361290323,15.44704301
9,2014/4,3.553591954,0.380560345,41.51508621,48.40517241,28.60488506,16.24798851,1.937643678,14.32255747
9,2014/5,3.778225806,0.433669355,30.95564516,41.96102151,22.75672043,22.43387097,4.802688172,17.62258065
9,2014/6,3.282083333,0.331583333,25.04208333,34.91666667,22.29305556,20.49861111,4.416388889,16.09652778
9,2014/7,3.32688172,0.268481183,21.91196237,30.42741935,18.09677419,18.20833333,4.479435484,13.72795699
9,2014/8,3.757930108,0.302701613,27.52782258,35.10349462,23.84946237,21.31236559,4.427688172,16.91303763
9,2014/9,3.558472222,0.287027778,26.69902778,35.04166667,22.05972222,18.2625,3.522777778,14.72833333
9,2014/10,2.31344086,0.28391129,44.89569892,43.44086022,28.66532258,12.13870968,1.589650538,10.5516129
9,2014/11,2.498055556,0.331986111,34.03152778,39.46805556,27.87777778,16.09972222,2.297777778,13.82347222
9,2014/12,3.051478495,0.355551075,33.30322581,51.57795699,29.41935484,15.39422043,2.325806452,13.06263441
52,2014/1,8.889650538,0.551451613,39.90954301,62.77956989,50.1344086,27.43373656,3.748655914,23.70564516
52,2014/2,7.082886905,0.452008929,30.77678571,41.19494048,31.39136905,25.01130952,4.855952381,20.13854167
52,2014/3,5.918682796,0.41141129,38.27096774,44.2016129,32.68010753,18.10201613,2.299462366,15.81223118
52,2014/4,5.200972222,0.377652778,46.91833333,38.05416667,29.54444444,13.17763889,1.540694444,11.65069444
52,2014/5,4.74905914,0.274166667,29.02849462,25.21774194,17.42741935,12.78548387,2.33266129,10.43346774
52,2014/6,3.153333333,0.187541667,27.07888889,20.89027778,11.24861111,6.754166667,1.3175,5.455277778
52,2014/7,3.261827957,0.183642473,28.02419355,23.52016129,14.42473118,7.229032258,1.506586022,5.731048387
52,2014/8,3.151209677,0.178198925,24.79341398,19.96236559,10.7983871,7.08172043,1.583736559,5.51061828
52,2014/9,3.845277778,0.231,35.82888889,27.49583333,18.18333333,8.057361111,1.533472222,6.533055556
52,2014/10,4.941801075,0.384354839,56.88037634,46.0094086,37.10349462,11.35067204,0.785752688,10.56760753
52,2014/11,7.094305556,0.470597222,41.845,53.32222222,40.375,18.81930556,2.330833333,16.515
52,2014/12,7.703225806,0.556129032,26.3094086,65.34005376,45.60349462,28.96344086,5.398655914,23.57325269
17,2014/1,7.001747312,0.56594086,29.66048387,62.01478495,33.75403226,28.5655914,6.217876344,22.37405914
17,2014/2,3.476636905,0.537752976,25.7360119,40.04315476,21.98363095,24.91875,5.85327381,19.0452381
17,2014/3,6.721505376,0.600725806,31.14502688,57.95967742,29.54704301,27.64287634,5.440725806,22.19489247
17,2014/4,5.888611111,0.541375,37.11430556,50.95416667,28.10277778,22.81986111,2.803055556,20.00152778
17,2014/5,6.745833333,0.598534946,25.97258065,40.00672043,22.94758065,26.3125,5.548790323,20.76895161
17,2014/6,5.628888889,0.455361111,23.94097222,36.81388889,20.21805556,21.02333333,3.978472222,17.04861111
17,2014/7,6.446370968,0.376962366,22.65483871,33.40456989,17.81586022,19.03239247,4.191801075,14.8686828
17,2014/8,6.191666667,0.410551075,27.88548387,26.35887097,19.70833333,20.75403226,3.808064516,16.9594086
17,2014/9,5.290138889,0.403708333,26.20694444,33.72777778,19.91388889,19.5325,3.495555556,16.04986111
17,2014/10,3.836962366,0.444462366,40.51196237,44.27016129,23.74193548,18.3530914,2.828629032,15.53077957
17,2014/11,4.012361111,0.472194444,30.24,38.88611111,21.475,19.23402778,3.145277778,16.10263889
17,2014/12,3.995430108,0.521747312,28.49032258,51.00134409,26.66532258,22.49610215,4.69422043,17.80873656
53,2014/1,4.750403226,0.563360215,32.83319892,113.1021505,51.60349462,31.18051075,5.951209677,25.24677419
53,2014/2,3.550446429,0.476815476,26.86354167,73.2797619,32.59970238,24.4422619,4.864285714,19.56934524
53,2014/3,4.603091398,0.510228495,30.22755376,94.01209677,41.16129032,24.9655914,4.374731183,20.5952957
53,2014/4,4.36,0.474680556,39.50722222,85.65416667,27.26805556,20.14416667,3.018611111,17.10180556
53,2014/5,3.3125,0.388709677,21.53077957,54.33064516,17.00806452,21.04193548,5.784005376,15.28319892
53,2014/6,4.315694444,0.312166667,18.93222222,44.95555556,10.43611111,17.28527778,4.42625,12.87708333
53,2014/7,3.737231183,0.265739247,20.65564516,39.61155914,11.81989247,14.44744624,3.600268817,10.81922043
53,2014/8,3.721505376,0.278763441,19.44247312,32.77016129,8.115591398,14.91330645,3.943548387,10.99206989
53,2014/9,3.823611111,0.327472222,27.75430556,47.84583333,17.63472222,14.90486111,3.400694444,11.51444444
53,2014/10,4.272043011,0.467930108,45.81639785,88.93145161,43.38709677,19.04892473,2.770967742,16.26061828
53,2014/11,4.269444444,0.523125,34.88416667,96.3,44.79722222,23.54583333,3.835833333,19.73
53,2014/12,3.82311828,0.569516129,20.92110215,110.4959677,52.14112903,29.8172043,5.531989247,24.28373656
48,2014/1,5.093413978,0.583857527,30.95067204,106.1532258,48.2311828,27.79274194,4.486155914,23.30188172
48,2014/2,3.859077381,0.510059524,25.45639881,70.90922619,33.25297619,22.53050595,3.760714286,18.77827381
48,2014/3,4.668951613,0.514650538,29.41263441,81.39247312,36.75537634,21.43104839,3.197580645,18.24422043
48,2014/4,4.363333333,0.475291667,36.98194444,69.6375,33.82361111,17.67972222,2.842777778,14.84916667
48,2014/5,3.360080645,0.359206989,21.14018817,35.68548387,13.27956989,16.63064516,4.605376344,12.02701613
48,2014/6,3.575,0.276652778,22.05180556,26.29722222,4.565277778,13.31097222,3.54125,9.763055556
48,2014/7,3.048790323,0.248682796,23.01908602,30.91801075,5.936827957,11.90806452,2.644086022,9.25766129
48,2014/8,2.950268817,0.249045699,21.35403226,29.30241935,4.385752688,11.58239247,2.631182796,8.970698925
48,2014/9,3.571388889,0.309013889,28.95263889,37.30416667,11.81666667,13.69902778,2.525138889,11.16166667
48,2014/10,4.185483871,0.460981183,44.6,90.36021505,37.22446237,18.27123656,1.998387097,16.29166667
48,2014/11,4.37,0.529055556,34.13111111,95.53333333,43.70833333,22.53194444,3.247083333,19.31041667
48,2014/12,3.913575269,0.588696237,20.88427419,99.23252688,48.82258065,28.14448925,4.932258065,23.22405914
70,2014/1,3.210349462,0.874865591,24.11276882,53.36021505,29.76747312,41.29086022,16.35107527,24.94274194
70,2014/2,2.777083333,1.023988095,19.54806548,35.90178571,21.50446429,50.24285714,24.31488095,25.94657738
70,2014/3,3.007258065,0.960443548,26.95887097,48.81854839,27.76747312,42.07983871,16.42459677,25.62849462
70,2014/4,2.545555556,0.929736111,31.34277778,42.46666667,24.56388889,36.97111111,12.65138889,24.33847222
70,2014/5,2.551209677,1.149879032,21.0077957,32.71236559,20.21102151,46.24583333,20.09180108,26.17432796
70,2014/6,2.782361111,0.963875,18.37013889,29.00277778,18.11944444,35.92402778,13.68430556,22.22625
70,2014/7,2.490860215,0.753629032,17.11236559,23.66801075,14.28225806,28.45967742,11.90080645,16.56908602
70,2014/8,2.977419355,0.870981183,20.67580645,30.04569892,17.27956989,34.91975806,13.44852151,21.48844086
70,2014/9,2.865833333,0.720875,21.24930556,28.42777778,16.475,27.14,10.03388889,17.11055556
70,2014/10,2.177419355,0.694166667,34.62930108,40.45698925,20.31317204,26.79341398,8.595967742,18.22634409
70,2014/11,2.320555556,0.752916667,27.15125,31.52222222,16.78888889,30.33541667,10.64208333,19.69236111
70,2014/12,3.16733871,0.805107527,24.89072581,48.06182796,23.03629032,36.52473118,15.19650538,21.31760753
2,2014/1,4.501478495,0.495188172,22.84583333,49.38978495,28.02956989,33.69233871,11.5063172,22.19677419
2,2014/2,2.904613095,0.47796131,21.18154762,29.30357143,17.59375,28.68080357,9.289880952,19.39181548
2,2014/3,3.795295699,0.507715054,24.64771505,46.17876344,27.24865591,29.71814516,7.881451613,21.84677419
2,2014/4,3.623888889,0.467861111,30.87472222,42.38472222,26.39444444,25.72277778,5.663888889,20.06875
2,2014/5,4.008333333,0.516424731,23.3655914,34.38709677,19.61424731,31.59852151,9.506048387,22.11397849
2,2014/6,4.509722222,0.409291667,19.6575,35.00694444,17.51388889,23.84819444,6.710416667,17.14930556
2,2014/7,3.983064516,0.294865591,17.06841398,27.59408602,12.88709677,20.03790323,7.18844086,12.85080645
2,2014/8,4.618010753,0.366236559,20.46706989,32.32123656,15.99596774,24.40645161,8.063978495,16.34448925
2,2014/9,5.764444444,0.319805556,22.70291667,29.32916667,16.29583333,21.28361111,5.789027778,15.50222222
2,2014/10,3.76155914,0.332486559,33.89139785,44.07258065,22.19892473,20.47634409,3.985887097,16.51384409
2,2014/11,3.578888889,0.383569444,25.18847222,34.23333333,21.62083333,25.18513889,6.493194444,18.67638889
2,2014/12,3.867876344,0.455819892,25.72876344,51.12634409,28.5094086,27.24153226,7.637231183,19.57043011
29,2014/1,4.179973118,0.468655914,30.14153226,71.28897849,41.08198925,23.3375,4.690053763,18.64919355
29,2014/2,2.385267857,0.372261905,29.75193452,48.99553571,29.51041667,16.26458333,2.401934524,13.85550595
29,2014/3,3.751209677,0.466733871,34.85147849,73.56586022,42.06989247,21.62540323,3.380913978,18.2702957
29,2014/4,3.305833333,0.380902778,40.72902778,62.275,36.06805556,16.28194444,1.505416667,14.78152778
29,2014/5,3.096908602,0.346330645,26.77540323,37.73521505,23.59543011,16.54758065,2.365994624,14.20215054
29,2014/6,3.022083333,0.269180556,23.46625,33.32638889,17.74027778,13.78916667,2.168611111,11.6275
29,2014/7,3.559811828,0.21858871,24.20094086,34.12903226,19.44354839,11.90551075,2.005241935,9.900537634
29,2014/8,3.335215054,0.232016129,24.51895161,31.62903226,16.26612903,12.32983871,2.073252688,10.25416667
29,2014/9,3.687916667,0.303513889,27.46388889,47.01805556,23.95416667,15.05527778,1.996944444,13.06111111
29,2014/10,2.81344086,0.348629032,42.77069892,68.10887097,30.52016129,16.62096774,1.88172043,14.72110215
29,2014/11,2.641527778,0.403763889,32.43666667,66.42638889,31.31111111,18.38402778,2.615277778,15.77319444
29,2014/12,3.039516129,0.412688172,28.60954301,59.81451613,25.62096774,19.00658602,3.146639785,15.86075269
10,2014/1,3.470564516,0.410873656,35.61115591,55.96774194,28.02419355,17.36075269,4.109139785,13.24852151
10,2014/2,2.315029762,0.412321429,30.07410714,38.41220238,19.48809524,18.24330357,5.096130952,13.15520833
10,2014/3,3.090994624,0.422217742,35.41465054,51.1827957,26.79435484,17.44583333,3.510080645,13.92217742
10,2014/4,2.449722222,0.386805556,40.66527778,43.65555556,23.90138889,13.00319444,1.724027778,11.29041667
10,2014/5,2.746908602,0.436653226,29.55430108,36.93413978,18.36962366,16.77298387,3.799865591,12.97607527
10,2014/6,2.621805556,0.315013889,24.01513889,34.44305556,15.6625,13.44333333,2.749583333,10.70416667
10,2014/7,2.665994624,0.228481183,18.6202957,30.35215054,13.70564516,11.05712366,2.854569892,8.216129032
10,2014/8,3.261155914,0.300107527,26.94274194,37.32258065,19.36424731,14.38978495,2.857930108,11.5313172
10,2014/9,3.072916667,0.292777778,23.90805556,35.10555556,16.15833333,12.77791667,2.613055556,10.16263889
10,2014/10,2.064112903,0.307002688,40.6858871,48.87903226,20.29032258,10.56196237,1.907123656,8.66061828
10,2014/11,2.450416667,0.359763889,32.2075,39.825,17.81944444,13.29083333,2.889444444,10.39930556
10,2014/12,2.821908602,0.385510753,32.63172043,53.8172043,21.69489247,13.44946237,3.040994624,10.40174731
22,2014/1,4.891801075,0.408669355,33.4797043,61.90994624,37.77822581,19.95658602,4.620026882,15.35107527
22,2014/2,3.122321429,0.360982143,30.63511905,39.64583333,26.77678571,15.12916667,2.84672619,12.29568452
22,2014/3,3.411290323,0.37891129,38.16384409,49.23655914,31.76747312,15.83172043,2.570967742,13.26787634
22,2014/4,3.727361111,0.373972222,42.8875,42.79305556,27.79027778,15.12319444,2.020833333,13.11597222
22,2014/5,3.501478495,0.341908602,29.87177419,32.27822581,21.75134409,14.75255376,2.887634409,11.85577957
22,2014/6,2.732916667,0.212388889,24.79777778,23.7125,16.42916667,10.08,2.182222222,7.906388889
22,2014/7,3.418145161,0.193427419,21.06787634,21.14247312,16.91397849,12.34180108,2.995430108,9.342204301
22,2014/8,3.35766129,0.19969086,27.26451613,21.73387097,19.44892473,12.24435484,2.782258065,9.477150538
22,2014/9,3.531805556,0.263430556,26.16819444,37.22222222,11.01111111,15.55569444,3.3475,12.19638889
22,2014/10,3.224462366,0.319435484,45.1766129,56.88978495,17.38037634,13.26814516,2.01155914,11.26155914
22,2014/11,3.187361111,0.335263889,34.63111111,45.97361111,13.625,14.42347222,2.7475,11.68236111
22,2014/12,3.479569892,0.386438172,32.66330645,54.04166667,23.60215054,15.49879032,3.508870968,11.98857527
60,2014/1,3.971505376,0.457983871,37.95591398,102.7607527,50.29569892,5.969892473,0.629435484,5.349462366
60,2014/2,3.558333333,0.418199405,33.83020833,76.08482143,37.34375,14.81934524,1.753869048,13.0547619
